# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-10-17T11:48:44.751Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2019-01-01T00:00:00.000Z - 2019-12-29T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD
2019-10-30T00:30:00.000Z 100  7.100 //
2019-10-30T00:45:00.000Z 100  6.300 //
2019-10-30T01:00:00.000Z 100  6.900 //
2019-10-30T01:15:00.000Z 100  6.700 //
2019-10-30T01:30:00.000Z 100  6.400 //
2019-10-30T01:45:00.000Z 100  7.000 //
2019-10-30T02:00:00.000Z 100  7.100 //
2019-10-30T02:15:00.000Z 100  7.200 //
2019-10-30T02:30:00.000Z 100  7.200 //
2019-10-30T02:45:00.000Z 100  7.200 //
2019-10-30T03:00:00.000Z 100  7.200 //
2019-10-30T03:15:00.000Z 100  7.100 //
2019-10-30T03:30:00.000Z 100  7.100 //
2019-10-30T03:45:00.000Z 100  6.800 //
2019-10-30T04:00:00.000Z 100  6.200 //
2019-10-30T04:15:00.000Z 100  6.000 //
2019-10-30T04:30:00.000Z 100  5.600 //
2019-10-30T04:45:00.000Z 100  5.200 //
2019-10-30T05:00:00.000Z 100  5.000 //
2019-10-30T05:15:00.000Z 100  4.600 //
2019-10-30T05:30:00.000Z 100  4.400 //
2019-10-30T05:45:00.000Z 100  4.100 //
2019-10-30T06:15:00.000Z 100  3.800 //
2019-10-30T08:00:00.000Z 100  3.600 //
2019-10-30T10:30:00.000Z  70  3.300 //
2019-10-30T10:45:00.000Z  70  3.900 //
2019-10-30T11:00:00.000Z  70  4.700 //
2019-10-30T11:30:00.000Z 100  5.750 //
2019-10-30T11:45:00.000Z 100  5.800 //
2019-10-30T12:00:00.000Z  70  6.100 //
2019-10-30T12:15:00.000Z   0  6.700 //
2019-10-30T12:30:00.000Z 100  6.800 //
2019-10-30T12:45:00.000Z 100  6.950 //
2019-10-30T13:00:00.000Z 100  6.950 //
2019-10-30T13:15:00.000Z  70  7.325 //
2019-10-30T13:30:00.000Z 100  7.950 //
2019-10-30T13:45:00.000Z   0  7.600 //
2019-10-30T14:00:00.000Z 100  7.950 //
2019-10-30T14:15:00.000Z  70  7.500 //
2019-10-30T14:30:00.000Z  70  7.200 //
2019-10-30T14:45:00.000Z 100  6.350 //
2019-10-30T15:00:00.000Z 100  6.850 //
2019-10-30T15:15:00.000Z 100  6.500 //
2019-10-30T15:45:00.000Z  70  6.300 //
2019-10-30T16:15:00.000Z 100  6.400 //
2019-10-30T16:30:00.000Z  70  6.600 //
2019-10-30T16:45:00.000Z  70  6.900 //
2019-10-30T17:30:00.000Z  70  7.000 //
2019-10-30T17:45:00.000Z 100  6.607 //
2019-10-30T18:00:00.000Z 100  6.825 //
2019-10-30T18:15:00.000Z 100  6.750 //
2019-10-30T18:30:00.000Z   0  6.800 //
2019-10-30T18:45:00.000Z 100  6.850 //
2019-10-30T19:00:00.000Z   0  6.800 //
2019-10-30T19:30:00.000Z 100  6.150 //
2019-10-30T19:45:00.000Z 100  4.925 //
2019-10-30T20:00:00.000Z   0  7.100 //
2019-10-30T20:15:00.000Z 100  7.250 //
2019-10-30T20:30:00.000Z  70  7.100 //
2019-10-30T20:45:00.000Z 100  7.150 //
2019-10-30T21:00:00.000Z 100  7.050 //
2019-10-30T21:15:00.000Z 100  7.050 //
2019-10-30T21:30:00.000Z 100  6.600 //
2019-10-30T21:45:00.000Z 100  6.150 //
2019-10-30T22:00:00.000Z 100  6.600 //
2019-10-30T22:15:00.000Z 100  6.600 //
2019-10-30T22:30:00.000Z 100  6.700 //
2019-10-30T22:45:00.000Z  70  6.600 //
2019-10-30T23:00:00.000Z 100  6.700 //
2019-10-30T23:15:00.000Z  70  6.700 //
2019-10-30T23:30:00.000Z 100  6.700 //
2019-10-30T23:45:00.000Z 100  6.500 //
2019-10-31T00:00:00.000Z 100  6.400 //
2019-10-31T00:15:00.000Z 100  4.500 //
2019-10-31T00:30:00.000Z 100  6.000 //
2019-10-31T00:45:00.000Z 100  6.200 //
2019-10-31T01:00:00.000Z 100  5.700 //
2019-10-31T01:15:00.000Z 100  5.700 //
2019-10-31T01:30:00.000Z 100  5.700 //
2019-10-31T01:45:00.000Z 100  5.900 //
2019-10-31T02:00:00.000Z 100  6.400 //
2019-10-31T02:15:00.000Z 100  6.500 //
2019-10-31T02:30:00.000Z 100  6.900 //
2019-10-31T02:45:00.000Z 100  6.400 //
2019-10-31T03:00:00.000Z 100  5.700 //
2019-10-31T03:15:00.000Z 100  6.700 //
2019-10-31T03:30:00.000Z 100  6.700 //
2019-10-31T03:45:00.000Z 100  6.900 //
2019-10-31T04:00:00.000Z   0  7.300 //
2019-10-31T04:15:00.000Z 100  7.200 //
2019-10-31T04:30:00.000Z 100  7.200 //
2019-10-31T04:45:00.000Z 100  7.000 //
2019-10-31T05:00:00.000Z 100  6.600 //
2019-10-31T05:15:00.000Z 100  6.300 //
2019-10-31T05:30:00.000Z 100  6.100 //
2019-10-31T05:45:00.000Z 100  6.100 //
2019-10-31T06:00:00.000Z 100  5.800 //
2019-10-31T06:15:00.000Z 100  5.300 //
2019-10-31T06:30:00.000Z 100  5.200 //
2019-10-31T06:45:00.000Z 100  4.800 //
2019-10-31T07:00:00.000Z 100  4.300 //
2019-10-31T07:15:00.000Z 100  3.500 //
2019-10-31T07:30:00.000Z 100  4.100 //
2019-10-31T07:45:00.000Z 100  4.000 //
2019-10-31T08:00:00.000Z 100  4.300 //
2019-10-31T08:15:00.000Z 100  4.200 //
2019-10-31T08:30:00.000Z 100  4.000 //
2019-10-31T08:45:00.000Z 100  3.700 //
2019-10-31T09:00:00.000Z 100  3.500 //
2019-10-31T09:15:00.000Z 100  3.600 //
2019-10-31T10:30:00.000Z  50  4.100 //
2019-10-31T10:45:00.000Z 100  4.700 //
2019-10-31T11:00:00.000Z 100  5.400 //
2019-10-31T11:15:00.000Z 100  5.850 //
2019-10-31T11:30:00.000Z 100  4.700 //
2019-10-31T11:45:00.000Z 100  6.600 //
2019-10-31T12:00:00.000Z 100  6.850 //
2019-10-31T12:15:00.000Z 100  4.150 //
2019-10-31T12:30:00.000Z 100  7.301 //
2019-10-31T12:45:00.000Z 100  7.300 //
2019-10-31T13:00:00.000Z 100  7.813 //
2019-10-31T13:15:00.000Z 100  8.250 //
2019-10-31T13:30:00.000Z 100  7.950 //
2019-10-31T13:45:00.000Z 100  8.100 //
2019-10-31T14:00:00.000Z 100  8.550 //
2019-10-31T14:15:00.000Z 100  8.650 //
2019-10-31T14:30:00.000Z 100  8.750 //
2019-10-31T15:15:00.000Z   0  9.000 //
2019-10-31T15:30:00.000Z 100  8.650 //
2019-10-31T16:15:00.000Z  70  8.600 //
2019-10-31T16:30:00.000Z 100  8.350 //
2019-10-31T16:45:00.000Z 100  6.850 //
2019-10-31T17:00:00.000Z 100  8.550 //
2019-10-31T17:15:00.000Z 100  8.600 //
2019-10-31T17:30:00.000Z 100  8.550 //
2019-10-31T17:45:00.000Z 100  8.513 //
2019-10-31T18:00:00.000Z 100  8.800 //
2019-10-31T18:15:00.000Z 100  8.850 //
2019-10-31T18:30:00.000Z  70  8.950 //
2019-10-31T18:45:00.000Z 100  8.850 //
2019-10-31T19:00:00.000Z 100  8.450 //
2019-10-31T19:15:00.000Z 100  8.650 //
2019-10-31T19:30:00.000Z 100  8.825 //
2019-10-31T19:45:00.000Z 100  8.850 //
2019-10-31T20:00:00.000Z 100  8.350 //
2019-10-31T20:15:00.000Z 100  8.450 //
2019-10-31T20:30:00.000Z  70  8.150 //
2019-10-31T20:45:00.000Z 100  7.850 //
2019-10-31T21:00:00.000Z 100  8.050 //
2019-10-31T21:15:00.000Z 100  8.200 //
2019-10-31T21:30:00.000Z  70  8.450 //
2019-10-31T21:45:00.000Z 100  8.494 //
2019-10-31T22:00:00.000Z  70  8.200 //
2019-10-31T22:15:00.000Z 100  7.950 //
2019-10-31T22:30:00.000Z 100  7.200 //
2019-10-31T22:45:00.000Z  70  6.900 //
2019-10-31T23:00:00.000Z  70  6.400 //
2019-10-31T23:15:00.000Z  70  5.900 //
2019-10-31T23:30:00.000Z 100  6.400 //
2019-10-31T23:45:00.000Z 100  5.700 //
2019-11-01T00:00:00.000Z 100  5.900 //
2019-11-01T00:15:00.000Z 100  5.600 //
2019-11-01T00:30:00.000Z 100  5.700 //
2019-11-01T00:45:00.000Z 100  5.600 //
2019-11-01T01:15:00.000Z 100  8.000 //
2019-11-01T01:30:00.000Z 100  7.200 //
2019-11-01T01:45:00.000Z 100  7.100 //
2019-11-01T02:00:00.000Z 100  4.800 //
2019-11-01T02:15:00.000Z 100  5.500 //
2019-11-01T02:30:00.000Z 100  4.600 //
2019-11-01T05:45:00.000Z 100  4.100 //
2019-11-01T08:30:00.000Z 100  3.600 //
2019-11-01T10:45:00.000Z  70  4.200 //
2019-11-01T11:00:00.000Z 100  4.800 //
2019-11-01T11:30:00.000Z 100  5.400 //
2019-11-01T11:45:00.000Z  70  5.900 //
2019-11-01T12:00:00.000Z  70  6.000 //
2019-11-01T12:15:00.000Z 100  6.550 //
2019-11-01T12:30:00.000Z  70  6.800 //
2019-11-01T12:45:00.000Z  70  7.400 //
2019-11-01T13:00:00.000Z 100  7.200 //
2019-11-01T13:15:00.000Z   0  7.300 //
2019-11-01T13:30:00.000Z 100  7.450 //
2019-11-01T13:45:00.000Z 100  7.550 //
2019-11-01T14:00:00.000Z 100  7.950 //
2019-11-01T14:15:00.000Z 100  7.725 //
2019-11-01T14:30:00.000Z 100  8.325 //
2019-11-01T14:45:00.000Z 100  8.350 //
2019-11-01T15:00:00.000Z   0  8.500 //
2019-11-01T15:15:00.000Z 100  8.325 //
2019-11-01T15:30:00.000Z  70  8.650 //
2019-11-01T15:45:00.000Z   0  8.500 //
2019-11-01T16:00:00.000Z 100  8.525 //
2019-11-01T16:15:00.000Z   0  8.600 //
2019-11-01T16:30:00.000Z 100  9.150 //
2019-11-01T16:45:00.000Z 100  8.850 //
2019-11-01T17:00:00.000Z 100  9.025 //
2019-11-01T17:15:00.000Z 100  9.250 //
2019-11-01T17:30:00.000Z 100  9.200 //
2019-11-01T17:45:00.000Z 100  9.050 //
2019-11-01T18:00:00.000Z  70  9.100 //
2019-11-01T18:15:00.000Z 100  8.950 //
2019-11-01T18:45:00.000Z 100  8.750 //
2019-11-01T19:00:00.000Z 100  8.850 //
2019-11-01T19:15:00.000Z 100  8.550 //
2019-11-01T19:30:00.000Z  70  8.350 //
2019-11-01T19:45:00.000Z   0  8.600 //
2019-11-01T20:00:00.000Z 100  8.150 //
2019-11-01T20:15:00.000Z 100  8.425 //
2019-11-01T20:30:00.000Z 100  8.113 //
2019-11-01T20:45:00.000Z 100  8.399 //
2019-11-01T21:00:00.000Z  70  7.950 //
2019-11-01T21:15:00.000Z 100  7.750 //
2019-11-01T21:30:00.000Z 100  8.050 //
2019-11-01T21:45:00.000Z  70  7.950 //
2019-11-01T22:00:00.000Z 100  7.950 //
2019-11-01T22:15:00.000Z 100  7.800 //
2019-11-01T22:30:00.000Z 100  7.900 //
2019-11-01T22:45:00.000Z 100  7.900 //
2019-11-01T23:00:00.000Z  70  8.000 //
2019-11-01T23:15:00.000Z  70  7.700 //
2019-11-01T23:30:00.000Z 100  7.000 //
2019-11-01T23:45:00.000Z 100  5.700 //
2019-11-02T00:00:00.000Z 100  7.200 //
2019-11-02T00:15:00.000Z 100  6.900 //
2019-11-02T00:30:00.000Z 100  6.600 //
2019-11-02T00:45:00.000Z 100  6.300 //
2019-11-02T01:00:00.000Z 100  6.200 //
2019-11-02T01:15:00.000Z 100  6.000 //
2019-11-02T01:30:00.000Z 100  6.000 //
2019-11-02T01:45:00.000Z 100  5.900 //
2019-11-02T02:30:00.000Z 100  8.400 //
2019-11-02T02:45:00.000Z 100  7.700 //
2019-11-02T03:00:00.000Z 100  5.800 //
2019-11-02T03:15:00.000Z 100  7.200 //
2019-11-02T03:30:00.000Z 100  7.200 //
2019-11-02T04:15:00.000Z 100  5.700 //
2019-11-02T04:30:00.000Z 100  5.900 //
2019-11-02T05:30:00.000Z   0  4.700 //
2019-11-02T05:45:00.000Z 100  6.100 //
2019-11-02T06:00:00.000Z 100  5.500 //
2019-11-02T06:15:00.000Z 100  5.600 //
2019-11-02T07:30:00.000Z 100  4.100 //
2019-11-02T07:45:00.000Z   0  4.000 //
2019-11-02T08:15:00.000Z 100  3.300 //
2019-11-02T08:30:00.000Z 100  2.900 //
2019-11-02T10:45:00.000Z  70  3.900 //
2019-11-02T11:00:00.000Z  70  4.600 //
2019-11-02T11:15:00.000Z 100  4.950 //
2019-11-02T11:30:00.000Z 100  5.613 //
2019-11-02T11:45:00.000Z 100  5.702 //
2019-11-02T12:00:00.000Z 100  5.850 //
2019-11-02T12:15:00.000Z 100  5.802 //
2019-11-02T12:30:00.000Z 100  6.125 //
2019-11-02T12:45:00.000Z  70  6.300 //
2019-11-02T13:00:00.000Z 100  6.750 //
2019-11-02T13:15:00.000Z 100  6.600 //
2019-11-02T13:30:00.000Z   0  7.000 //
2019-11-02T13:45:00.000Z 100  6.950 //
2019-11-02T14:00:00.000Z 100  6.900 //
2019-11-02T14:15:00.000Z   0  7.100 //
2019-11-02T14:30:00.000Z 100  7.350 //
2019-11-02T14:45:00.000Z  70  7.550 //
2019-11-02T15:00:00.000Z 100  7.800 //
2019-11-02T15:45:00.000Z  70  7.600 //
2019-11-02T16:00:00.000Z  70  7.300 //
2019-11-02T16:15:00.000Z  70  7.000 //
2019-11-02T16:30:00.000Z   0  6.800 //
2019-11-02T16:45:00.000Z  70  7.500 //
2019-11-02T17:00:00.000Z  70  7.700 //
2019-11-02T17:15:00.000Z  70  7.600 //
2019-11-02T17:30:00.000Z 100  7.800 //
2019-11-02T17:45:00.000Z  70  8.000 //
2019-11-02T18:00:00.000Z  70  8.300 //
2019-11-02T18:15:00.000Z  70  8.400 //
2019-11-02T18:30:00.000Z 100  8.400 //
2019-11-02T19:00:00.000Z 100  8.450 //
2019-11-02T19:15:00.000Z 100  8.325 //
2019-11-02T19:30:00.000Z 100  8.250 //
2019-11-02T19:45:00.000Z 100  8.350 //
2019-11-02T20:00:00.000Z   0  8.400 //
2019-11-02T20:15:00.000Z 100  8.550 //
2019-11-02T20:30:00.000Z  70  8.650 //
2019-11-02T20:45:00.000Z  70  8.750 //
2019-11-02T21:00:00.000Z 100  8.550 //
2019-11-02T21:15:00.000Z 100  8.499 //
2019-11-02T21:30:00.000Z 100  8.250 //
2019-11-02T21:45:00.000Z 100  7.850 //
2019-11-02T22:00:00.000Z 100  7.400 //
2019-11-02T22:15:00.000Z 100  5.300 //
2019-11-02T22:30:00.000Z 100  7.900 //
2019-11-02T22:45:00.000Z 100  7.550 //
2019-11-02T23:00:00.000Z  70  7.300 //
2019-11-02T23:15:00.000Z  50  7.100 //
2019-11-02T23:30:00.000Z 100  7.100 //
2019-11-02T23:45:00.000Z 100  6.800 //
2019-11-03T00:15:00.000Z 100  6.400 //
2019-11-03T00:30:00.000Z 100  6.100 //
2019-11-03T00:45:00.000Z   0  4.200 //
2019-11-03T01:00:00.000Z 100  5.800 //
2019-11-03T01:15:00.000Z 100  5.200 //
2019-11-03T01:30:00.000Z 100  5.700 //
2019-11-03T01:45:00.000Z 100  5.500 //
2019-11-03T02:30:00.000Z 100  5.700 //
2019-11-03T02:45:00.000Z 100  5.100 //
2019-11-03T03:00:00.000Z 100  5.600 //
2019-11-03T03:15:00.000Z 100  5.400 //
2019-11-03T03:30:00.000Z 100  4.800 //
2019-11-03T03:45:00.000Z 100  5.100 //
2019-11-03T04:00:00.000Z 100  4.700 //
2019-11-03T04:15:00.000Z 100  4.700 //
2019-11-03T04:30:00.000Z 100  4.400 //
2019-11-03T04:45:00.000Z 100  4.400 //
2019-11-03T05:00:00.000Z 100  4.400 //
2019-11-03T05:15:00.000Z 100  4.100 //
2019-11-03T05:30:00.000Z 100  4.000 //
2019-11-03T05:45:00.000Z 100  3.900 //
2019-11-03T06:00:00.000Z 100  3.800 //
2019-11-03T06:15:00.000Z 100  3.500 //
2019-11-03T06:30:00.000Z 100  3.300 //
2019-11-03T07:00:00.000Z 100  2.900 //
2019-11-03T10:45:00.000Z  70  4.100 //
2019-11-03T11:00:00.000Z  70  4.500 //
2019-11-03T11:15:00.000Z  70  4.900 //
2019-11-03T11:30:00.000Z 100  5.200 //
2019-11-03T11:45:00.000Z 100  5.607 //
2019-11-03T12:00:00.000Z  70  5.500 //
2019-11-03T12:15:00.000Z 100  6.050 //
2019-11-03T12:30:00.000Z 100  5.901 //
2019-11-03T12:45:00.000Z 100  6.300 //
2019-11-03T13:00:00.000Z  70  6.000 //
2019-11-03T13:15:00.000Z  70  6.200 //
2019-11-03T13:30:00.000Z  70  6.250 //
2019-11-03T14:00:00.000Z 100  6.425 //
2019-11-03T14:15:00.000Z 100  5.050 //
2019-11-03T14:30:00.000Z 100  6.925 //
2019-11-03T14:45:00.000Z 100  7.350 //
2019-11-03T15:00:00.000Z  70  7.250 //
2019-11-03T15:15:00.000Z 100  7.525 //
2019-11-03T15:30:00.000Z 100  7.325 //
2019-11-03T15:45:00.000Z 100  7.825 //
2019-11-03T16:00:00.000Z 100  7.925 //
2019-11-03T16:15:00.000Z 100  7.913 //
2019-11-03T16:30:00.000Z 100  8.125 //
2019-11-03T16:45:00.000Z 100  8.350 //
2019-11-03T17:00:00.000Z 100  8.250 //
2019-11-03T17:15:00.000Z 100  8.150 //
2019-11-03T17:30:00.000Z 100  7.850 //
2019-11-03T17:45:00.000Z  70  7.950 //
2019-11-03T18:00:00.000Z 100  7.650 //
2019-11-03T18:15:00.000Z 100  7.650 //
2019-11-03T18:30:00.000Z  70  7.750 //
2019-11-03T18:45:00.000Z  70  8.050 //
2019-11-03T19:00:00.000Z   0  7.900 //
2019-11-03T19:15:00.000Z   0  8.100 //
2019-11-03T19:30:00.000Z   0  7.900 //
2019-11-03T19:45:00.000Z 100  8.050 //
2019-11-03T20:00:00.000Z 100  8.025 //
2019-11-03T20:15:00.000Z 100  7.825 //
2019-11-03T20:30:00.000Z 100  7.550 //
2019-11-03T20:45:00.000Z 100  7.850 //
2019-11-03T21:00:00.000Z 100  7.550 //
2019-11-03T21:15:00.000Z 100  7.450 //
2019-11-03T21:30:00.000Z 100  7.350 //
2019-11-03T21:45:00.000Z 100  7.200 //
2019-11-03T22:00:00.000Z 100  7.175 //
2019-11-03T22:15:00.000Z 100  7.150 //
2019-11-03T22:30:00.000Z 100  7.050 //
2019-11-03T22:45:00.000Z 100  7.200 //
2019-11-03T23:00:00.000Z 100  6.900 //
2019-11-03T23:15:00.000Z  70  6.900 //
2019-11-03T23:30:00.000Z 100  7.200 //
2019-11-03T23:45:00.000Z 100  7.100 //
2019-11-04T00:00:00.000Z 100  6.700 //
2019-11-04T00:15:00.000Z 100  6.300 //
2019-11-04T00:30:00.000Z 100  6.200 //
2019-11-04T00:45:00.000Z 100  6.000 //
2019-11-04T01:00:00.000Z 100  6.000 //
2019-11-04T01:15:00.000Z 100  5.600 //
2019-11-04T01:30:00.000Z 100  5.600 //
2019-11-04T01:45:00.000Z 100  5.500 //
2019-11-04T02:00:00.000Z 100  5.500 //
2019-11-04T02:15:00.000Z 100  5.600 //
2019-11-04T02:30:00.000Z 100  5.600 //
2019-11-04T02:45:00.000Z 100  5.500 //
2019-11-04T03:00:00.000Z 100  5.500 //
2019-11-04T03:15:00.000Z 100  4.800 //
2019-11-04T03:30:00.000Z 100  7.000 //
2019-11-04T03:45:00.000Z 100  7.000 //
2019-11-04T04:00:00.000Z 100  5.100 //
2019-11-04T04:15:00.000Z 100  4.700 //
2019-11-04T04:30:00.000Z 100  4.500 //
2019-11-04T04:45:00.000Z 100  4.300 //
2019-11-04T05:00:00.000Z 100  4.100 //
2019-11-04T07:15:00.000Z 100  3.100 //
2019-11-04T10:45:00.000Z 100  4.100 //
2019-11-04T11:00:00.000Z  70  4.500 //
2019-11-04T11:15:00.000Z  70  4.900 //
2019-11-04T11:30:00.000Z 100  5.250 //
2019-11-04T11:45:00.000Z 100  5.650 //
2019-11-04T12:00:00.000Z 100  5.800 //
2019-11-04T12:15:00.000Z 100  5.800 //
2019-11-04T12:30:00.000Z 100  6.225 //
2019-11-04T12:45:00.000Z 100  6.450 //
2019-11-04T13:00:00.000Z 100  6.907 //
2019-11-04T13:15:00.000Z 100  6.750 //
2019-11-04T13:30:00.000Z 100  6.850 //
2019-11-04T13:45:00.000Z 100  6.913 //
2019-11-04T14:00:00.000Z 100  7.604 //
2019-11-04T14:15:00.000Z 100  7.650 //
2019-11-04T14:30:00.000Z 100  7.813 //
2019-11-04T14:45:00.000Z 100  7.650 //
2019-11-04T15:00:00.000Z 100  7.550 //
2019-11-04T15:15:00.000Z   0  7.100 //
2019-11-04T15:45:00.000Z  70  6.400 //
2019-11-04T17:00:00.000Z  70  6.300 //
2019-11-04T18:00:00.000Z  70  6.500 //
2019-11-04T18:15:00.000Z  70  6.700 //
2019-11-04T18:30:00.000Z  70  6.600 //
2019-11-04T18:45:00.000Z  70  6.800 //
2019-11-04T19:00:00.000Z  70  7.100 //
2019-11-04T19:15:00.000Z   0  7.100 //
2019-11-04T19:30:00.000Z 100  7.200 //
2019-11-04T19:45:00.000Z 100  7.350 //
2019-11-04T20:00:00.000Z 100  7.301 //
2019-11-04T20:15:00.000Z   0  7.000 //
2019-11-04T20:30:00.000Z 100  7.250 //
2019-11-04T20:45:00.000Z  70  7.050 //
2019-11-04T21:00:00.000Z 100  6.850 //
2019-11-04T21:15:00.000Z  70  6.850 //
2019-11-04T21:30:00.000Z 100  6.950 //
2019-11-04T21:45:00.000Z 100  6.500 //
2019-11-04T22:00:00.000Z 100  6.750 //
2019-11-04T22:15:00.000Z 100  6.100 //
2019-11-04T22:30:00.000Z 100  6.600 //
2019-11-04T22:45:00.000Z 100  5.900 //
2019-11-04T23:00:00.000Z  70  6.500 //
2019-11-04T23:15:00.000Z  70  6.700 //
2019-11-04T23:30:00.000Z 100  6.900 //
2019-11-04T23:45:00.000Z 100  6.900 //
2019-11-05T00:00:00.000Z 100  6.800 //
2019-11-05T00:15:00.000Z 100  6.800 //
2019-11-05T00:30:00.000Z 100  6.600 //
2019-11-05T00:45:00.000Z 100  6.400 //
2019-11-05T01:00:00.000Z   0  4.000 //
2019-11-05T01:15:00.000Z 100  5.800 //
2019-11-05T01:30:00.000Z 100  5.600 //
2019-11-05T01:45:00.000Z 100  4.400 //
2019-11-05T02:00:00.000Z 100  4.900 //
2019-11-05T02:15:00.000Z 100  5.400 //
2019-11-05T02:30:00.000Z 100  4.900 //
2019-11-05T02:45:00.000Z 100  4.000 //
2019-11-05T03:00:00.000Z 100  4.500 //
2019-11-05T03:15:00.000Z 100  5.600 //
2019-11-05T03:30:00.000Z 100  5.100 //
2019-11-05T03:45:00.000Z 100  4.700 //
2019-11-05T04:00:00.000Z 100  4.400 //
2019-11-05T04:45:00.000Z 100  3.300 //
2019-11-05T05:00:00.000Z 100  3.400 //
2019-11-05T05:15:00.000Z 100  3.400 //
2019-11-05T05:30:00.000Z 100  3.400 //
2019-11-05T05:45:00.000Z 100  3.300 //
2019-11-05T09:00:00.000Z 100  3.400 //
2019-11-05T09:15:00.000Z 100  4.000 //
2019-11-05T11:15:00.000Z  70  4.800 //
2019-11-05T11:30:00.000Z  70  5.300 //
2019-11-05T11:45:00.000Z 100  5.600 //
2019-11-05T12:00:00.000Z 100  5.850 //
2019-11-05T12:15:00.000Z 100  6.050 //
2019-11-05T12:30:00.000Z 100  6.613 //
2019-11-05T12:45:00.000Z 100  6.450 //
2019-11-05T13:00:00.000Z 100  6.950 //
2019-11-05T13:15:00.000Z 100  6.450 //
2019-11-05T13:30:00.000Z 100  6.450 //
2019-11-05T13:45:00.000Z 100  6.650 //
2019-11-05T14:00:00.000Z 100  6.650 //
2019-11-05T14:30:00.000Z 100  6.950 //
2019-11-05T14:45:00.000Z 100  7.201 //
2019-11-05T15:00:00.000Z  70  7.300 //
2019-11-05T15:15:00.000Z   0  7.300 //
2019-11-05T15:30:00.000Z 100  7.525 //
2019-11-05T15:45:00.000Z 100  8.000 //
2019-11-05T16:00:00.000Z  70  7.850 //
2019-11-05T16:15:00.000Z  70  8.450 //
2019-11-05T16:30:00.000Z 100  8.450 //
2019-11-05T16:45:00.000Z 100  8.600 //
2019-11-05T17:00:00.000Z 100  8.850 //
2019-11-05T17:15:00.000Z  70  8.750 //
2019-11-05T17:30:00.000Z 100  8.600 //
2019-11-05T17:45:00.000Z  70  8.750 //
2019-11-05T18:00:00.000Z  70  8.400 //
2019-11-05T18:15:00.000Z  70  8.400 //
2019-11-05T18:30:00.000Z  70  8.000 //
2019-11-05T18:45:00.000Z  70  8.500 //
2019-11-05T19:00:00.000Z  70  8.500 //
2019-11-05T19:15:00.000Z  70  8.400 //
2019-11-05T19:30:00.000Z 100  8.400 //
2019-11-05T19:45:00.000Z  70  8.550 //
2019-11-05T20:00:00.000Z 100  8.450 //
2019-11-05T20:15:00.000Z  70  8.600 //
2019-11-05T20:30:00.000Z  70  8.750 //
2019-11-05T20:45:00.000Z 100  8.525 //
2019-11-05T21:00:00.000Z  70  8.550 //
2019-11-05T21:15:00.000Z   0  8.300 //
2019-11-05T21:30:00.000Z   0  8.200 //
2019-11-05T21:45:00.000Z 100  8.100 //
2019-11-05T22:00:00.000Z 100  8.000 //
2019-11-05T22:15:00.000Z  70  7.950 //
2019-11-05T22:30:00.000Z  70  7.100 //
2019-11-05T22:45:00.000Z  70  7.800 //
2019-11-05T23:00:00.000Z  70  8.000 //
2019-11-05T23:15:00.000Z  70  8.100 //
2019-11-05T23:30:00.000Z 100  8.000 //
2019-11-05T23:45:00.000Z 100  8.100 //
2019-11-06T00:00:00.000Z 100  8.100 //
2019-11-06T00:15:00.000Z 100  7.800 //
2019-11-06T00:30:00.000Z 100  7.500 //
2019-11-06T00:45:00.000Z 100  7.300 //
2019-11-06T01:00:00.000Z 100  7.100 //
2019-11-06T01:15:00.000Z 100  7.300 //
2019-11-06T01:30:00.000Z 100  7.300 //
2019-11-06T01:45:00.000Z 100  7.000 //
2019-11-06T02:00:00.000Z 100  6.800 //
2019-11-06T02:15:00.000Z 100  6.800 //
2019-11-06T02:30:00.000Z 100  6.700 //
2019-11-06T02:45:00.000Z 100  6.800 //
2019-11-06T03:00:00.000Z 100  6.300 //
2019-11-06T03:15:00.000Z 100  5.900 //
2019-11-06T03:30:00.000Z 100  5.700 //
2019-11-06T03:45:00.000Z   0  4.700 //
2019-11-06T04:00:00.000Z 100  5.400 //
2019-11-06T04:15:00.000Z 100  4.900 //
2019-11-06T04:30:00.000Z 100  4.900 //
2019-11-06T04:45:00.000Z 100  4.600 //
2019-11-06T05:00:00.000Z 100  4.300 //
2019-11-06T05:15:00.000Z 100  4.400 //
2019-11-06T05:30:00.000Z 100  4.300 //
2019-11-06T06:30:00.000Z 100  4.200 //
2019-11-06T07:15:00.000Z 100  4.700 //
2019-11-06T07:30:00.000Z 100  4.200 //
2019-11-06T08:00:00.000Z 100  3.600 //
2019-11-06T08:45:00.000Z 100  3.200 //
2019-11-06T10:45:00.000Z 100  3.700 //
